FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7172,332010,Kilauea,10083,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1929,,,2,20,,,1929,,,2,21,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7171,332010,Kilauea,10084,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1929,,,7,25,,,1929,,,7,28,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7170,332010,Kilauea,10085,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1930,,,11,19,,,1930,,,12,7,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716f,332010,Kilauea,10086,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1931,,,12,23,,,1932,,,1,5,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716e,332010,Kilauea,10087,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1934,,,9,6,,,1934,,,10,8,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716d,332010,Kilauea,10088,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1952,,,6,27,,,1952,,,11,10,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716c,332010,Kilauea,10072,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1902,,,6,3,,,1903,,,3,5,5,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716b,332010,Kilauea,10073,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1903,,,11,25,,,1904,,,1,10,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-716a,332010,Kilauea,10074,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1905,,,2,22,,,1906,,,4,0,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7169,332010,Kilauea,10075,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1906,,,12,2,,,1924,,,2,0,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7168,332010,Kilauea,10079,Confirmed Eruption,2,,Halemaumau,,Observations: Reported,,1924,,,5,10,,,1924,,,7,29,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7167,332010,Kilauea,10081,Confirmed Eruption,0,,Halemaumau,,Observations: Reported,,1927,,,7,7,,,1927,,,7,20,,POINT (-155.287 19.421)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7166,332020,Mauna Loa,10120,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-2150,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7165,332020,Mauna Loa,10121,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-8050,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7164,332020,Mauna Loa,10122,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-7850,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7163,332020,Mauna Loa,10123,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-7550,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7162,332020,Mauna Loa,10124,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,-7350,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7161,332020,Mauna Loa,10125,Confirmed Eruption,0,,NE and SW rift zones,,Isotopic: 14C (uncalibrated),?,-7150,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7160,332020,Mauna Loa,20579,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,300,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715f,332020,Mauna Loa,14062,Confirmed Eruption,0,,SE rift zone,,Isotopic: 14C (uncalibrated),?,150,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715e,332020,Mauna Loa,14063,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,200,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715d,332020,Mauna Loa,10222,Confirmed Eruption,0,,NE rift zone (2800 m) and Mokuaweoweo,,Observations: Reported,,1942,,,4,26,,,1942,,,5,10,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715c,332020,Mauna Loa,10223,Confirmed Eruption,0,,Mokuaweoweo and SW rift zone,,Observations: Reported,,1949,,,1,6,,,1949,,,5,31,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715b,332020,Mauna Loa,10224,Confirmed Eruption,0,,SW rift zone (2440 m),,Observations: Reported,,1950,,,6,1,,,1950,,,6,23,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-715a,332020,Mauna Loa,10225,Confirmed Eruption,0,,"Mokuaweoweo and NE and SW rift zones,",,Observations: Reported,,1975,,,7,5,,,1975,,,7,6,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7159,332020,Mauna Loa,10226,Confirmed Eruption,0,,"Moku'aweoweo, SW and NE rift zones",,Observations: Reported,,1984,,,3,25,,,1984,,,4,15,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7158,332020,Mauna Loa,22492,Confirmed Eruption,0,,"Moku‘aweoweo, Northeast Rift Zone",,Observations: Reported,,2022,,,11,27,,,2022,,,12,10,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7157,332020,Mauna Loa,10216,Confirmed Eruption,0,,SW rift zone (3000 and 2250 m),,Observations: Reported,,1916,,,5,19,,,1916,,,5,30,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7156,332020,Mauna Loa,10217,Confirmed Eruption,0,,SW rift zone (3450 and 2350 m),,Observations: Reported,,1919,,,9,26,,,1919,,?,11,5,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7155,332020,Mauna Loa,10218,Confirmed Eruption,0,,SW rift (2320 m),,Observations: Reported,,1926,,,4,10,,,1926,,?,4,28,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7154,332020,Mauna Loa,10219,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1933,,,12,2,,,1933,,,12,18,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7153,332020,Mauna Loa,10220,Confirmed Eruption,0,,NE rift zone (3690 m) and Mokuaweoweo,,Observations: Reported,,1935,,,11,21,,,1936,,,1,2,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7152,332020,Mauna Loa,10221,Confirmed Eruption,0,,Mokuaweoweo and SW rift zone,,Observations: Reported,,1940,,,4,7,,,1940,,,8,18,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7151,332020,Mauna Loa,10210,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1892,,,11,30,,,1892,,,12,3,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7150,332020,Mauna Loa,10211,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1896,,,4,21,,,1896,,,5,6,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714f,332020,Mauna Loa,10212,Confirmed Eruption,1,,NE rift zone (3260 m) and Mokuaweoweo,,Observations: Reported,,1899,,,7,1,,,1899,,,7,23,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714e,332020,Mauna Loa,10213,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1903,,,9,1,,,1903,,?,12,7,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714d,332020,Mauna Loa,10214,Confirmed Eruption,0,,SW rift zone (1890 m) and Mokuaweoweo,,Observations: Reported,,1907,,,1,9,,,1907,,>,1,24,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714c,332020,Mauna Loa,10215,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1914,,,11,25,,,1915,,,1,11,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714b,332020,Mauna Loa,10204,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1876,,,2,13,,,1876,,?,2,14,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-714a,332020,Mauna Loa,10205,Confirmed Eruption,0,,"Mokuaweoweo, submarine west flank",,Observations: Reported,,1877,,,2,14,,,1877,,,2,24,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7149,332020,Mauna Loa,10206,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1879,,,3,9,,,1879,,?,3,9,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7148,332020,Mauna Loa,10207,Confirmed Eruption,1,,Mokuaweoweo,,Observations: Reported,,1880,,,5,1,,,1880,,,5,6,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7147,332020,Mauna Loa,10208,Confirmed Eruption,1,,NE rift zone (3170 m),,Observations: Reported,,1880,,,11,5,,,1881,,,8,10,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7146,332020,Mauna Loa,10209,Confirmed Eruption,0,,SW rift zone (1740 m) and Mokuaweoweo,,Observations: Reported,,1887,,,1,16,,,1887,,?,1,28,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7145,332020,Mauna Loa,10198,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1871,,,8,10,,,1871,,?,8,30,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7144,332020,Mauna Loa,10199,Confirmed Eruption,1,,Mokuaweoweo,,Observations: Reported,,1872,,,8,9,,,1872,,,9,0,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7143,332020,Mauna Loa,10200,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1873,,,1,6,,,1873,,?,1,7,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7142,332020,Mauna Loa,10201,Confirmed Eruption,1,,Mokuaweoweo,,Observations: Reported,,1873,,,4,20,,,1874,,?,10,19,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7141,332020,Mauna Loa,10202,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1875,,,1,10,,,1875,,?,2,9,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7140,332020,Mauna Loa,10203,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1875,,,8,11,,,1875,,?,8,18,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713f,332020,Mauna Loa,10192,Confirmed Eruption,2,,NE rift zone (2560 m) and Mokuaweoweo,,Observations: Reported,,1852,,,2,17,,,1852,,?,3,11,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713e,332020,Mauna Loa,10193,Confirmed Eruption,1,,NE rift zone (3200 m) and Mokuaweoweo,,Observations: Reported,,1855,,,8,11,,,1856,,,11,0,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713d,332020,Mauna Loa,10194,Confirmed Eruption,1,,North flank (2800 m) and Mokuaweoweo,,Observations: Reported,,1859,,,1,23,,,1859,,,11,25,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713c,332020,Mauna Loa,10195,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1865,,,12,30,,,1866,,?,4,29,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713b,332020,Mauna Loa,10196,Confirmed Eruption,2,,SW rift zone (1000 m) and Mokuaweoweo,,Observations: Reported,,1868,,,3,27,,,1868,,,4,22,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-713a,332020,Mauna Loa,10197,Uncertain Eruption,0,,Mokuaweoweo,,,,1870,,?,1,1,,,1870,,?,1,15,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7139,332020,Mauna Loa,10186,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1730,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7138,332020,Mauna Loa,10187,Confirmed Eruption,0,,North flank (2380 m) and SW rift zone?,,Observations: Reported,?,1750,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7137,332020,Mauna Loa,10188,Confirmed Eruption,0,,Mokuaweoweo and adjacent vents,,Observations: Reported,,1832,,,6,20,,,1832,,,7,15,7,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7136,332020,Mauna Loa,10189,Confirmed Eruption,0,,"North flank, Mokuaweoweo and NE rift",,Observations: Reported,,1843,,,1,9,,,1843,,?,4,10,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7135,332020,Mauna Loa,10190,Confirmed Eruption,0,,Mokuaweoweo,,Observations: Reported,,1849,,,5,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7134,332020,Mauna Loa,10191,Confirmed Eruption,0,,Mokuaweoweo and SW rift zone,,Observations: Reported,,1851,,,8,8,,,1851,,,8,11,1,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7133,332020,Mauna Loa,10180,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1510,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7132,332020,Mauna Loa,10181,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1540,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7131,332020,Mauna Loa,10182,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1640,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7130,332020,Mauna Loa,10183,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1650,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712f,332020,Mauna Loa,10184,Confirmed Eruption,0,,NW flank,,Isotopic: 14C (uncalibrated),?,1680,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712e,332020,Mauna Loa,10185,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1685,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712d,332020,Mauna Loa,10174,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1360,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712c,332020,Mauna Loa,10175,Confirmed Eruption,0,,NE rift zone and Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,1370,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712b,332020,Mauna Loa,10176,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1390,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-712a,332020,Mauna Loa,10177,Confirmed Eruption,0,,NE rift zone and NW flank,,Isotopic: 14C (uncalibrated),?,1440,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7129,332020,Mauna Loa,10178,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1470,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7128,332020,Mauna Loa,10179,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1500,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7127,332020,Mauna Loa,10168,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1040,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7126,332020,Mauna Loa,10169,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1070,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7125,332020,Mauna Loa,10170,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,1130,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7124,332020,Mauna Loa,10171,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,1170,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7123,332020,Mauna Loa,10172,Confirmed Eruption,0,,NE rift zone and Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,1190,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7122,332020,Mauna Loa,10173,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,1310,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7121,332020,Mauna Loa,10162,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,600,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7120,332020,Mauna Loa,10163,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,630,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711f,332020,Mauna Loa,10164,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,680,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711e,332020,Mauna Loa,10165,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,810,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711d,332020,Mauna Loa,10166,Confirmed Eruption,0,,Mokuaweoweo and NW flank,,Isotopic: 14C (uncalibrated),?,830,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711c,332020,Mauna Loa,10167,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,940,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711b,332020,Mauna Loa,10156,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,50,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-711a,332020,Mauna Loa,10157,Confirmed Eruption,0,,SE rift zone,,Isotopic: 14C (uncalibrated),?,100,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7119,332020,Mauna Loa,10158,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,350,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7118,332020,Mauna Loa,10159,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,450,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7117,332020,Mauna Loa,10160,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,480,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7116,332020,Mauna Loa,10161,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,550,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7115,332020,Mauna Loa,10150,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,-400,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7114,332020,Mauna Loa,10151,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-300,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7113,332020,Mauna Loa,10152,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-200,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7112,332020,Mauna Loa,10153,Confirmed Eruption,0,,SE rift zone,,Isotopic: 14C (uncalibrated),?,-80,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7111,332020,Mauna Loa,10154,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,-60,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-7110,332020,Mauna Loa,10155,Confirmed Eruption,0,,NE and SW rift zones,,Isotopic: 14C (uncalibrated),?,-30,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710f,332020,Mauna Loa,10144,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,-1700,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710e,332020,Mauna Loa,10145,Confirmed Eruption,0,,NE and SW rift zones,,Isotopic: 14C (uncalibrated),?,-1650,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710d,332020,Mauna Loa,10146,Confirmed Eruption,0,,Mokuaweoweo and NE rift zone,,Isotopic: 14C (uncalibrated),?,-1300,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710c,332020,Mauna Loa,10147,Confirmed Eruption,0,,Mokuaweoweo,,Isotopic: 14C (uncalibrated),?,-950,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710b,332020,Mauna Loa,10148,Confirmed Eruption,0,,NE rift zone,,Isotopic: 14C (uncalibrated),?,-600,,,0,0,,,,,,,,,POINT (-155.608 19.475)
Smithsonian_VOTW_Holocene_Eruptions.fid-6270b0b5_19932ced2c8_-710a,332020,Mauna Loa,10149,Confirmed Eruption,0,,SW rift zone,,Isotopic: 14C (uncalibrated),?,-500,,,0,0,,,,,,,,,POINT (-155.608 19.475)
